Price,DXY,Returns,MA_50,MA_200
Ticker,DX-Y.NYB,,,
Date,,,,
2014-05-01,79.52999877929688,0.000503219481725159,79.9020004272461,80.59315002441406
2014-05-02,79.5199966430664,-0.00012576557756804885,79.88660034179688,80.57720001220703
2014-05-05,79.48999786376953,-0.0003772482465200788,79.87160034179688,80.56055000305176
2014-05-06,79.13999938964844,-0.004403050490967675,79.8502003479004,80.54334999084473
2014-05-07,79.22000122070312,0.0010108899629983625,79.83160034179687,80.52834999084473
2014-05-08,79.43000030517578,0.002650834148406611,79.8120002746582,80.51544998168946
2014-05-09,79.9000015258789,0.005917175108867578,79.80420028686524,80.50344997406006
2014-05-12,79.9000015258789,0.0,79.80660034179688,80.49309997558593
2014-05-13,80.13999938964844,0.0030037278997021577,79.80800033569336,80.48569995880126
2014-05-14,80.06999969482422,-0.0008734676236253902,79.80620025634765,80.47774993896485
2014-05-15,80.0,-0.0008742312363059224,79.80400024414062,80.46859992980957
2014-05-16,80.04000091552734,0.0005000114440918413,79.81120025634766,80.461549949646
2014-05-19,79.98999786376953,-0.0006247257769347314,79.81660018920898,80.44979995727539
2014-05-20,80.04000091552734,0.0006251163032029439,79.82240020751954,80.44044994354248
2014-05-21,80.0999984741211,0.0007495946765052608,79.82900024414063,80.431549949646
2014-05-22,80.25,0.0018726782613780468,79.84180023193359,80.4247999572754
2014-05-23,80.38999938964844,0.0017445406809775132,79.85720016479492,80.420299949646
2014-05-27,80.3499984741211,-0.0004975857175152365,79.87540008544921,80.41699993133545
2014-05-28,80.56999969482422,0.002738036401755295,79.89900009155274,80.41419994354249
2014-05-29,80.48999786376953,-0.0009929481364988613,79.92059997558594,80.40999992370605
2014-05-30,80.37000274658203,-0.0014908078068357478,79.92820007324218,80.4031999206543
2014-06-02,80.63999938964844,0.003359420602706109,79.9368000793457,80.39789993286132
2014-06-03,80.55000305175781,-0.001116026023955774,79.94560012817382,80.39499996185303
2014-06-04,80.66999816894531,0.0014896972394948804,79.96040008544922,80.3920499420166
